WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	Estimates Start After 
634	COG	FLIBOR6	"Congo, Republic of"	Six-month London interbank offered rate (LIBOR)		Percent																																					
634	COG	LUR	"Congo, Republic of"	Unemployment rate		Percent of total labor force																																					
634	COG	LE	"Congo, Republic of"	Employment		Persons	Millions																																				
634	COG	LP	"Congo, Republic of"	Population		Persons	Millions	Definition: Population Source: National Statistical Office Latest actual data: 2004 Primary domestic currency:  CFA francs Data last updated: 06/2008	1.597	1.647	1.698	1.75	1.804	1.86	1.917	1.976	2.037	2.165	2.232	2.3	2.371	2.443	2.516	2.59	2.59	2.665	2.742	2.822	2.904	2.988	3.075	3.164	3.256	3.35	3.447	3.547	3.65	3.756	3.865	3.977	4.092	4.211	2004
634	COG	GGB	"Congo, Republic of"	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions																																				
634	COG	GGB_NGDP	"Congo, Republic of"	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP																																					
634	COG	GGSB	"Congo, Republic of"	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																																				
634	COG	GGSB_NPGDP	"Congo, Republic of"	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																					
634	COG	GGND	"Congo, Republic of"	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
634	COG	GGND_NGDP	"Congo, Republic of"	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
634	COG	GGD	"Congo, Republic of"	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
634	COG	GGD_NGDP	"Congo, Republic of"	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
634	COG	BCA	"Congo, Republic of"	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: Central Bank Latest actual data: 2007 Primary domestic currency:  CFA francs Data last updated: 06/2008	0.375	0.364	0.278	0.171	0.076	0.02	0.06	0.137	0.068	0.119	0.624	0.112	0.426	0.078	-0.558	-0.823	-0.838	-0.301	-0.402	-0.404	0.255	-0.157	0.018	-0.144	0.592	0.323	0.176	-1.479	1.427	3.812	5.142	4.116	2.806	1.644	2007
634	COG	BCA_NGDPD	"Congo, Republic of"	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	18.009	21.325	18.692	12.661	6.121	1.606	3.434	6.446	3.012	4.977	22.302	4.127	14.516	2.904	-31.521	-38.872	-33.003	-12.958	-20.617	-17.155	7.929	-5.62	0.592	-4.103	12.717	5.292	2.276	-19.318	10.689	21.414	25.267	21.31	15.176	9.358	2007
238	CRI	NGDP_R	Costa Rica	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: Central Bank Latest actual data: 2007 Base Year: 1991 Use of chain weighted prices indices: No Primary domestic currency:  Costa Rican colones Data last updated: 10/2008	667	651.9	604.4	629.52	680.06	684.968	722.889	757.332	783.324	827.707	857.505	876.911	957.166	"1,028.13"	"1,076.75"	"1,118.97"	"1,128.89"	"1,191.86"	"1,291.96"	"1,398.18"	"1,423.34"	"1,438.70"	"1,480.32"	"1,575.08"	"1,642.35"	"1,739.18"	"1,892.47"	"2,031.14"	"2,112.39"	"2,186.32"	"2,284.71"	"2,410.37"	"2,542.94"	"2,682.80"	2007
238	CRI	NGDP_RPCH	Costa Rica	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	0.752	-2.264	-7.286	4.156	8.028	0.722	5.536	4.765	3.432	5.666	3.6	2.263	9.152	7.414	4.73	3.921	0.887	5.578	8.398	8.222	1.8	1.078	2.893	6.402	4.271	5.896	8.814	7.327	4	3.5	4.5	5.5	5.5	5.5	2007
238	CRI	NGDP	Costa Rica	"Gross domestic product, current prices"	GDP is expressed in billions of national currency units.	National currency	Billions	Definition: Gross domestic product at market prices Source: Central Bank Latest actual data: 2007 Primary domestic currency:  Costa Rican colones Data last updated: 10/2008	41.405	57.103	97.505	129.314	163.011	197.92	246.579	284.533	349.743	425.911	522.848	876.911	"1,153.21"	"1,370.29"	"1,658.24"	"2,105.69"	"2,459.96"	"2,984.02"	"3,626.83"	"4,512.76"	"4,914.50"	"5,394.60"	"6,060.88"	"6,982.29"	"8,143.55"	"9,511.60"	"11,515.37"	"13,551.16"	"16,013.04"	"18,054.44"	"20,357.62"	"22,912.28"	"25,534.93"	"28,260.79"	2007
238	CRI	NGDPD	Costa Rica	"Gross domestic product, current prices"	Values are based upon GDP in national currency and the exchange rate projections provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise.	U.S. dollars	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	4.831	2.624	2.607	3.147	3.66	3.923	4.404	4.533	4.614	5.225	5.71	7.158	8.574	9.638	10.557	11.714	11.845	12.828	14.101	15.795	15.947	16.403	16.843	17.513	18.598	19.909	22.522	26.232	30.375	31.076	32.573	34.755	37.237	40.039	2007
238	CRI	NGDP_D	Costa Rica	"Gross domestic product, deflator"	The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation.   Please note:   Data are expressed in the base year of each country's national accounts.	Index		"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency)."	6.208	8.759	16.133	20.542	23.97	28.895	34.11	37.571	44.649	51.457	60.973	100	120.481	133.28	154.003	188.181	217.909	250.366	280.724	322.759	345.278	374.964	409.431	443.297	495.849	546.901	608.482	667.169	758.054	825.79	891.038	950.573	"1,004.15"	"1,053.41"	2007
